b'RT @deAdderCanada: Cartoon for @TheHillTimes #vaccines #COVID19 #variants https://t.co/JAVHsbZTvU',b'LouisFFourie'
"b'RT @theatomicmom: People are done with the crayon box of colors, the arbitrary rules, the violation of their #1A rights. #NewMexico is the\xe2\x80\xa6'",b'DesertMonkey4'
"b'RT @buildmodels: 6 new SARS-CoV-2 structures this week, 371 this year, for 1160 total available in the PDB.  Explore them all at https://t.\xe2\x80\xa6'",b'operationoxygen'
b'RT @dibbi18: Please suggest what kind of  institutional (or otherwise) support maybe available for a child (14years old) who has lost all t\xe2\x80\xa6',b'EsmeLamMarak'
"b'RT @mufaddal_vohra: According to Daily Mail, 2021 T20 World Cup could be move from India due to the COVID19 situation.'",b'kapoorvaru'
"b'RT @PinkLarkin: April 28 is the  #DayofMourning for workers who were killed, injured, or made sick on the job.\n\nThis day is especially impo\xe2\x80\xa6'",b'RohiniBannerjee'
"b'RT @NYCMayor: City-run vaccine sites are now offering walk-up #COVID19 vaccine shots for every New Yorker, 16 and up.\xc2\xa0\n\nIt\xe2\x80\x99s never been eas\xe2\x80\xa6'",b'DiChristine'
b'RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  A-positive\nAt : Metro Lajpat Nagar\nBlood Component : Plasma of #COVID19 recovered patient\nNum\xe2\x80\xa6',b'LiyaSanjay'
"b'RT @NagalandPage: #Editorial\nGet Serious\n(An excerpt)\nAnd if #Delhi and #Mumbai like places can crumble, we can only imagine the fate of #N\xe2\x80\xa6'",b'Shaheen08041119'
"b'RT @nmpf: We are adapting to the impacts of #COVID19 while remaining steadfast in creating a future with cleaner water, healthier soil and\xe2\x80\xa6'",b'VTAgencyofAg'
"b""RT @vinothmural: #TamilNadu | #COVID19 |  28 April\n\n\xe2\x80\xa2 TN - 16,665\n\n\xe2\x80\xa2 Total Cases  - 11,30,167\n\n\xe2\x80\xa2 Chennai - 4,764\n\n\xe2\x80\xa2 Today's  Discharged - 1\xe2\x80\xa6""",b'SPAkanchanaDevi'
b'RT @jkwan_md: #COVID19 Hospital/ICU in #Ontario \xf0\x9f\x8f\xa5\nHospitalizations non-ICU: 1404\nICU non-ventilated: 272\nICU+ventilator: 605\n= Total hospit\xe2\x80\xa6',b'ccleighton'
"b""RT @RepWexton: The #COVID19 pandemic is the greatest global health challenge we've faced in over a century.\n\nBlocking Taiwan from participa\xe2\x80\xa6""",b'Keith90043282'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'Dog420Big'
"b'No? Is the short Answer. Theatre at best, and a waste of Our Taxpayers money. Discussion this sh@t at worst, while\xe2\x80\xa6 https://t.co/UEAJWqZqrt'",b'Rhys68679545'
b'RT @rohitjswl01: Wishing speedy recovery to Stylish star @alluarjun... Get well soon Bunny... #COVID19 #AlluArjun',b'raja_bokkisam'
b'Trying to add an ounce to #OxygenCrisis We are expecting #OxygenConcentrator by 10th May as part our initiative\xe2\x80\xa6 https://t.co/3ZIjid6ql5',b'jha_yatendra'
"b'RT @hemantrajora_: ""My hospital is short of oxygen. After exhaustion all my resources I required my area DM to help. \n\nDM Office issued the\xe2\x80\xa6'",b'shaikhabuaziz'
b'RT @ONS: We\xe2\x80\x99ve released our latest #COVID19 antibody and vaccination data for the UK.\n\nAn estimated 7 in 10 adults tested positive for #COV\xe2\x80\xa6',b'trashcoop'
"b'RT @TanushreePande: Gurugram families forced to carry bodies of loved ones to crematoriums in autos &amp; private cars,in absence of ambulances\xe2\x80\xa6'",b'nafsiyaaatii'
b'Trigger Warning: Death.\n\nCan somebody put subs on the video so that we understand better? I read the thread but I w\xe2\x80\xa6 https://t.co/bSYyqDGyLu',b'GaRDEmBEFewre'
"b'RT @COVIDNewsByMIB: #IndiaFightsCorona:\n\n\xe2\x98\x91\xef\xb8\x8f Cleanliness\n\xe2\x98\x91\xef\xb8\x8f Vaccination\n\xe2\x98\x91\xef\xb8\x8f Strictness\nWill help you win the fight against #COVID19\n\n""\xf0\x9d\x91\xba\xf0\x9d\x92\x82\xf0\x9d\x92\x87\xf0\x9d\x92\x82\xf0\x9d\x92\x8a \xf0\x9d\x92\x83\xe2\x80\xa6'",b'AppalanaiduAnu1'
"b""RT @NTRFanTrends: Here's The Dashboard Of Beds, Hospital &amp; Ventilator List (#Covid19)\n\n#Telangana \xf0\x9f\x91\x89 https://t.co/OR5vsfHgqa\n\n#AndhraPradesh\xe2\x80\xa6""",b'tauseefNTR_'
b'RT @MeghUpdates: #Covaxin \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 Vaccine Able to Neutralize the Double Mutant variant of #COVID19 (B.1.617) : Chief Medical Advisor to US Presi\xe2\x80\xa6',b'Abhiram_Nagadi'
b'RT @DrEricDing: Variant? \xe2\x80\x9cThe current \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 wave of #COVID19 has a different clinical behavior. It\xe2\x80\x99s affecting young adults. It\xe2\x80\x99s affecting fa\xe2\x80\xa6',b'Jackiej19541'
"b'RT @jchatterleyCNN: Deadliest day - #India tops 200,000 deaths, but researchers suggest the real #COVID19 death toll is much higher.\n\n@kile\xe2\x80\xa6'",b'8bitsCrypto'
b'RT @BhavreenMK: Don\xe2\x80\x99t give up; we will fight no matter what!\n\n#COVID19',b'diveshkumar786'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'iamZaid_Ab'
"b'RT @UNI_Europa: ""Essential workers, those therefore on the front lines during the pandemic, represent the cornerstone of our society."" Mari\xe2\x80\xa6'",b'DarioDominici2'
b'RT @PoulomiMSaha: Big breaking! \n\nTMC candidate Kajal Sinha died of #COVID19 on Sunday.\n\nHis wife has now lodged a complaint at Khardaha po\xe2\x80\xa6',b'ArshiSuboor'
b'RT @MeghUpdates: #Covaxin \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 Vaccine Able to Neutralize the Double Mutant variant of #COVID19 (B.1.617) : Chief Medical Advisor to US Presi\xe2\x80\xa6',b'Nilum_KnockIOT'
"b'RT @nramind: Crammed cremation grounds, poor health infra, govt denial: Why UP is the next Covid hotspot in the making - Coronavirus Outbre\xe2\x80\xa6'",b'nareshn091'
b'RT @anusha_puppala: Required (O+ve) Plasma donors immediately\nPatient: C.Narsimha Reddy\nSomajiguda Yashoda\nContact No. 9490437099\n\n#COVIDEm\xe2\x80\xa6',b'sansheworld'
"b'RT @WHO: As we mark a year of the ongoing #COVID19 pandemic, WHO thanks donors &amp; partners for their support &amp; contribution in boosting coun\xe2\x80\xa6'",b'Crosby2323T'
"b'RT @MSGAllTrading: MSG Amla Juice supports liver function &amp; flushes out toxins from the body. Along with Vitamin C, amla is also rich in ir\xe2\x80\xa6'",b'iamjpreet'
"b""BBC News - Electoral Commission to investigate Boris Johnson's Downing Street flat renovations\xe2\x80\xa6 https://t.co/WQL5f4h2K8""",b'Blairmenachi'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'greywanderer23'
"b'Charge for vaccine, from the people who can afford, use that money for other medical supplies. Vaccination is not o\xe2\x80\xa6 https://t.co/BiOe0sOQpJ'",b'26_Lata'
"b'RT @VaxHuntersCan: [ON] Starting Thursday, child care workers in Ontario are able to book at 1-833-943-3900\n\nhttps://t.co/pSaX5CeoEb #COVID\xe2\x80\xa6'",b'TessDegenstein'
b'RT @siddifam: \xe2\x80\xbc\xef\xb8\x8fLUCKNOW\xe2\x80\xbc\xef\xb8\x8f\n#Oxygen kits #Favipiravir  Available\nContact: 8141403925\nVerified 20 mins ago \xe2\x9c\x85\xe2\x9c\x85\nRt to amplify\n#COVIDEmergency202\xe2\x80\xa6',b'mannatpreet14'
"b'RT @IndiaToday: #BREAKING | Serum Institute receives 340 million doses order from states, 5 states to start receiving orders in next 4 days\xe2\x80\xa6'",b'shiven0305'
"b'RT @SurvivingWk: The politics of expert advice, once a pet subject of policy-people dinner parties in Walthamstow is now writ large on our\xe2\x80\xa6'",b'IERUK'
"b""Happening TODAY from 1-2 PM ET, don't miss the next #4AsFutureofWork webinar w/ leaders from @we_are_rosie, United\xe2\x80\xa6 https://t.co/a6P3SlO1XG""",b'4As'
b'RT @rajupp: A friend is raising funds to import ~10 Oxygen concentrators for people in Bangalore. They will be setting up a system to share\xe2\x80\xa6',b'kvbhandi'
"b'RT @jkwan_md: APR 28: #COVID19 in #Ontario\n3480 cases, 24 deaths, 4517 resolved*\n50194 tests/day, 34746 pending, 7.2% pos\n2281 hospitalized\xe2\x80\xa6'",b'MahmoudShoblaq'
"b""RT @INCIndia: Covid19's 1st wave devastated weavers, artisans, small shopkeepers, small businesses. In the 2nd wave, they should be given a\xe2\x80\xa6""",b'RamKhn14'
b'RT @RTENewsPaulC: Some good news from the D\xc3\xa1il - Taoiseach @MichealMartinTD tells @alankellylabour  that Pfizer has just made its biggest d\xe2\x80\xa6',b'DanielD06655592'
"b""RT @just1doctorwala: They are not angry about people dying due to covid19\nThey are angry that they can't hide it well enough""",b'retheeshraj10'
"b'RT @uw_IMresidency: Last night, PGY2 resident @gewaclawik participated in the @uw_GIHep Wissler Memorial Research Competition. She discusse\xe2\x80\xa6'",b'uw_GIHep'
b'RT @CBSThisMorning: WATCH: @JohnLegend teamed up with @Walgreens earlier this month to encourage everyone to get vaccinated against #COVID1\xe2\x80\xa6',b'CarolYMorrisse1'
b'@GovindPersad I talk about what I think it would look like in detail for patents and Article 31 and 31bis here: https://t.co/VG6LvoevZC',b'Dyebo'
b'RT @johnnjenga: We recently listened to and read stories about prominent politicians who got Covid19. They received the best medical care i\xe2\x80\xa6',b'antokinyua'
b'RT @jindadilkashmir: #IndianArmy organised #COVID19 awareness campaign at #NSBala #Kashmir \n\n#COVID19India #COVID19Vaccine #CovidHelp https\xe2\x80\xa6',b'loin1_singhs'
"b'RT @HHSGov: Community (or herd) immunity is when enough members of a community are immunized against a contagious disease, keeping most oth\xe2\x80\xa6'",b'FabFink'
"b'RT @earthshakerph: ARE WE REALLY ""FARING BETTER"" THAN INDIA? \n\nPutting population into context, India has slightly more confirmed #COVID19\xe2\x80\xa6'",b'chooooolie'
b'RT @UHP_NHS: Today we launch the latest COVID-19 vaccine study @UHP_NHS together with @NIHRresearch &amp; @TorbaySDevonNHS\n\nParticipants will r\xe2\x80\xa6',b'archanadevadas'
"b'@priyankachopra Thanks Mam, your doing great work India. This is how others celebrity can also help in this pandemi\xe2\x80\xa6 https://t.co/TXbKNIrDqR'",b'iyuvrajj'
"b'RT @RepGrothman: Taiwan has been a global leader in fighting #COVID19, sending millions of masks to countries around the world, including t\xe2\x80\xa6'",b'Keith90043282'
"b'@CPRONCR @PMOIndia PNR-2319653065\nTrn:02304\nDt:28-04-21\nFrm ALJN to PRYJ\nCls:2S\nP1-D1,32\nFull of without TICKET pas\xe2\x80\xa6 https://t.co/iE2t4hrvjH'",b'AKP2665'
"b'RT @KanchanGupta: You wish to help? Please flood social media and WA groups with this chart, translate it into as many Indian languages as\xe2\x80\xa6'",b'tprafull'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'5am0ra'
"b'RT @AmitHPanchal: Status of available #ICUBeds without Ventilator Support in #Ahmedabad on 28/04/2021 at 6.00 PM\n\n- D.K.PATEL Hall, Navaran\xe2\x80\xa6'",b'Swaty_Here'
b'RT @RamaMaruthi: \xf0\x9f\x86\x98\xf0\x9f\x86\x98EMERGENCY\xf0\x9f\x86\x98\xf0\x9f\x86\x98 @RRRMovie @SVC_official @DVVMovies @GeethaArts @haarikahassine @MythriOfficial #CovidResources #COVID19 #Pla\xe2\x80\xa6',b'NaguraGaadu'
b'RT @clockoutwars: In case you are unaware or just ignorant. Child Protective Services is overwhelmed even more than typical days for worker\xe2\x80\xa6',b'larman1s'
"b'RT @workingbravo: Having been down with #COVID19 for last 11 days, feeling little alive today. It took almost 10 days for the fever to go a\xe2\x80\xa6'",b'TaleAbhishek95'
"b'#Mumbai #COVID19 Update \nPositive Pts. (24 hrs) - 4,966\nDeath -78\nDischarged Pts. (24 hrs) - 5,300\nTotal Recovered\xe2\x80\xa6 https://t.co/XOp6KT2BDb'",b'mumbaireporter'
b'RT @RamaMaruthi: \xf0\x9f\x86\x98\xf0\x9f\x86\x98EMERGENCY\xf0\x9f\x86\x98\xf0\x9f\x86\x98 @RRRMovie @SVC_official @DVVMovies @GeethaArts @haarikahassine @MythriOfficial #CovidResources #COVID19 #Pla\xe2\x80\xa6',b'SaiKumarPalach4'
"b'RT @RepSRodriguez: Great news! If you are fully vaccinated against #COVID19, you can start doing many of the things that you had stopped do\xe2\x80\xa6'",b'mkedems'
b'RT @Khalsa_Aid: India Covid Crises \n\nThank you \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n\nThe generosity of the British public to help the people of #India \n\n#COVID19India\xe2\x80\xa6',b'gbassi7'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'bpmoorthi'
b'RT @QuintNeon: CoWIN server right now... and us too!\n\n#CoWin #CoWinCrash #Vaccine #VaccineIndia #Covid19 #Covid19India #Memes #memesdaily h\xe2\x80\xa6',b'FekuKaBhakt'
"b'RT @stevesilberman: Hell on Earth: As thousands die each day of #COVID19 in India, chief minister threatens hospitals that acknowledge oxyg\xe2\x80\xa6'",b'ShriHar84027106'
b'RT @RedCross: There are over 300k new #COVID19 infections a day in India. The Indian Red Cross is providing severely needed oxygen to criti\xe2\x80\xa6',b'monicaeliseston'
"b'RT @stevesilberman: Hell on Earth: As thousands die each day of #COVID19 in India, chief minister threatens hospitals that acknowledge oxyg\xe2\x80\xa6'",b'sanjay0864'
"b'RT @LiveLawIndia: ""Court can prevent the potential risk to the life and liberty of thousands of #Covid19 patients and their families who ar\xe2\x80\xa6'",b'yashkothari96'
b'@ArvindKejriwal Sir ji pls import #Covid19 #AghomeTestKits this would help a lot to control testing burden https://t.co/uZ8ffBCqmn',b'indigokores'
"b'RT @AnkitsharmaINC: Kindly extend #GSTAmnesty ,we all r eagerly waiting to file all pending returns during #COVID19 periods. After lot of s\xe2\x80\xa6'",b'Kuttyku10378112'
"b'RT @deepaksomisetty: \xf0\x9d\x97\xa2\xf0\x9d\x97\xab\xf0\x9d\x97\xac\xf0\x9d\x97\x9a\xf0\x9d\x97\x98\xf0\x9d\x97\xa1, \xf0\x9d\x97\x9c\xf0\x9d\x97\x96\xf0\x9d\x97\xa8 \xf0\x9d\x97\x95\xf0\x9d\x97\x98\xf0\x9d\x97\x97\xf0\x9d\x97\xa6 \xf0\x9d\x97\x9c\xf0\x9d\x97\xa1 \xf0\x9d\x97\xa0\xf0\x9d\x97\xa8\xf0\x9d\x97\xa0\xf0\x9d\x97\x95\xf0\x9d\x97\x94\xf0\x9d\x97\x9c\n\n17 beds available at Veena Multi speciality Hospital.\nContact : 8080833354 \xe2\x98\x8e\n\nVerified Jus\xe2\x80\xa6'",b'yaminivalli_01'
b'RT @DrEricDing: Variant? \xe2\x80\x9cThe current \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 wave of #COVID19 has a different clinical behavior. It\xe2\x80\x99s affecting young adults. It\xe2\x80\x99s affecting fa\xe2\x80\xa6',b'LeslieDOwens'
"b""Everyone age 16 &amp; older in Tennessee is now eligible to get the #COVID19 vaccine. If you're a VUMC patient, see all\xe2\x80\xa6 https://t.co/d8SxethOzc""",b'VUMChealth'
b'RT @BhavreenMK: Don\xe2\x80\x99t give up; we will fight no matter what!\n\n#COVID19',b'plogmanofindia'
b'RT @IndBloodDonors: #Hyderabad #Komally\nNeed Blood type: B+ve\nBlood Components:  Plasma of #COVID19 recovered patient\nAt: Government  Hospi\xe2\x80\xa6',b'JayaTarakian9'
"b'Understanding brain fog after a year of isolation, uncertainty and complications of trauma. #brainfog #uncertainty\xe2\x80\xa6 https://t.co/JJwcIFG7PB'",b'SankalpaArt'
b'RT @NIMHD: Why should you get vaccinated against #COVID19? Read the latest information from @CDCgov on the benefits of getting a COVID-19 v\xe2\x80\xa6',b'rcmienews'
b'RT @indiatvnews: COVID-19: Night curfew extended by 3 hours in Chandigarh- Check timings\n\nhttps://t.co/FcjXhqpDQG\n\n#NightCurfew #Chandigarh',b'poonamipj'
"b'RT @HopkinsatHome: In the past weeks, India\xe2\x80\x99s #COVID19 crisis has taken a dramatic turn. Join a panel of Hopkins experts to discuss the cur\xe2\x80\xa6'",b'Realblack212'
b'RT @jkwan_md: Remember when 200 #COVID19 patients in the ICU was considered the threshold at which things were very bad &amp; would impact non-\xe2\x80\xa6',b'ccleighton'
"b'RT @earthshakerph: ARE WE REALLY ""FARING BETTER"" THAN INDIA? \n\nPutting population into context, India has slightly more confirmed #COVID19\xe2\x80\xa6'",b'Lynch_Haymee'
"b""RT @ESA_EO: Good news for forests worldwide: \n@esa's #BIOMASS #EarthExplorer mission is one step closer to launch! \n\nDespite the challenges\xe2\x80\xa6""",b'JuanS_Vinasco'
b'RT @Connect2Tanisha: Wishing Actor @alluarjun a speedy recovery as he tested positive for #COVID19. \n\n#GetWellSoonAlluArjun',b'Arinu37805621'
"b'RT @jkwan_md: APR 28: #COVID19 in #Ontario\n3480 cases, 24 deaths, 4517 resolved*\n50194 tests/day, 34746 pending, 7.2% pos\n2281 hospitalized\xe2\x80\xa6'",b'tonkotsuchashu'
b'RT @RamaMaruthi: \xf0\x9f\x86\x98\xf0\x9f\x86\x98EMERGENCY\xf0\x9f\x86\x98\xf0\x9f\x86\x98 @RRRMovie @SVC_official @DVVMovies @GeethaArts @haarikahassine @MythriOfficial #CovidResources #COVID19 #Pla\xe2\x80\xa6',b'PAWANIFIED_PSPK'
b'RT @priyaakulkarni2: Patient name: Harish gupta\nCritical condition\nContact Abhishek gupta \nContact number +917042155699             \nRequir\xe2\x80\xa6',b'Yogified_Nitish'
b'RT @AvaGabriella8: RETWEET and and follow for more 10 free trial links giveaway again!\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x88 #stayhorny #stayhome #horny #fendom #femdom #find\xe2\x80\xa6',b'Manhal54329095'
"b'RT @punarutthana: Colonies are happening right infront of us. #ConversionMafia\n""Take advantage of this crisis"" #COVID19\n#FCRA\n1/n https://t\xe2\x80\xa6'",b'arvindksharma27'
b'@TwitterIndia  requesting a feature for covid19 links please provide a option to upvote and down vote a resource an\xe2\x80\xa6 https://t.co/qWps2tV0Vv',b'eater_ofspirits'
b'Hi @moderna_tx @NoubarAfeyan will you put lives over profit? Help get millions of #COVID19 vaccines to countries in\xe2\x80\xa6 https://t.co/B20sopiktI',b'Mesheilagarwal'
"b'RT @ChennaiIPL: Stay home \xf0\x9f\x8f\xa1\nStay safe \xf0\x9f\xa7\xbc\nStay #Yellove \xf0\x9f\x92\x9b\n\nGet all the Chennai based adequate info about CoVID 19, at this one stop site: \n\nh\xe2\x80\xa6'",b'itz_CvpCr7'
"b""RT @mufaddal_vohra: MS Dhoni's mother and father have recovered from COVID19.""",b'theshumail'
b'RT @LiveLawIndia: He seeks direction for immediately cease and desist from taking coercive action against Covid19 patients and their famili\xe2\x80\xa6',b'yashkothari96'
b'RT @mukhendukaushik: Huge Relief In Our Fight Against #Covid19!\n\nPrime Minister @NarendraModi Sanctions:\n\n- Procurement Of 1 Lakh Oxygen Co\xe2\x80\xa6',b'KodineyaS'
b'RT @IndBloodDonors: #Delhi #cowinregistration\nNeed #Blood Type : Any\nAt :  Moolchand hospital\nBlood Component : Any #Covid19 recovered #Pla\xe2\x80\xa6',b'PulikantiGreesh'
b'#BREAKING: The province is amending reg 272/21 to allow transfers of patients to LTC or retirement homes w/o consen\xe2\x80\xa6 https://t.co/o749IdFNaa',b'Travisdhanraj'
"b""RT @ndtv: Vaccines for all: Are states prepared for the next phase of the #VaccinationDrive? NDTV's Mohammad Ghazali brings in an update fr\xe2\x80\xa6""",b'Shambhu79094202'
"b'RT @ABSCBNNews: Developing Asia to recover strongly, but #COVID19 risks remain: ADB https://t.co/7yHZKlyKYy'",b'jazmasigan_2'
"b""Stryker's Wright costs spur Q1 miss, but #robotics orders pick up https://t.co/IMIiQ2BLXm #earnings #medtech\xe2\x80\xa6 https://t.co/Q1KLAumvCp""",b'Slabodkin'
"b""CDC: Those fully vaccinated\xc2\xa0don't need to wear masks outside, unless\xc2\xa0in big crowds | Newsday\n https://t.co/SuTgjJatvz""",b'EmmJayCoe'
"b""There's mayhem across the world. UK variant,South Africa variant, India variant, double mutation, triple mutation,\xe2\x80\xa6 https://t.co/5CyBtjrcw8""",b'somilagrawal'
b'RT @MeghUpdates: BIG : Centre takes over Delhi COVID19 situation as it notifies Government of National Capital Territory of Delhi (Amendmen\xe2\x80\xa6',b'PrakashSha14'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'fizalazi'
b'RT @RavinderKapur2: #NarendraModi  in the centre and #YogiAdityanath  in UP unleashing terror on anybody and everybody who red flags the sh\xe2\x80\xa6',b'NehaSharma961'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'addygunners'
"b'RT @Tathastuaryan: Enrollment for 18+ to start on CoWin Portal, #AarogyaSetu App and UMANG App at 4 pm today \n\n#arogyasetu\n#cowinregistrati\xe2\x80\xa6'",b'KodineyaS'
"b'RT @ScienceMagazine: An analysis of #COVID19 incidence and mortality in Santiago, Chile, highlights major consequences of healthcare dispar\xe2\x80\xa6'",b'joquitz'
"b""RT @Covid19TNUpdate: #TamilNadu | #COVID19 |  28 April\n\n\xe2\x80\xa2 TN - 16,665\n\n\xe2\x80\xa2 Total Cases  - 11,30,167\n\n\xe2\x80\xa2 Chennai - 4,764\n\n\xe2\x80\xa2 Today's  Discharged\xe2\x80\xa6""",b'MMohammedRafee1'
b'RT @priyaakulkarni2: Patient name: Harish gupta\nCritical condition\nContact Abhishek gupta \nContact number +917042155699             \nRequir\xe2\x80\xa6',b'BHUPESH_1980'
b'RT @COVIDNewsByMIB: #IndiaFightsCorona: \n\n\xf0\x9f\x93\x8dMythbusters on #COVID19Vaccines \n\n\xe2\x9d\x97Myth: Vaccine not needed for #COVID19 recovered persons.\n\n\xe2\x9c\x85 F\xe2\x80\xa6',b'AppalanaiduAnu1'
"b'RT @Travisdhanraj: Tomorrow @OntarioAuditor Bonnie Lysyk is set to release special report on ""Pandemic Readiness &amp; Response in Long-Term Ca\xe2\x80\xa6'",b'PennyPo54201061'
"b'RT @CIHR_IRSC: Misinformation exacerbates #VaccineHesitancy.\n\n""We need to find better ways to combat misinformation and connect with people\xe2\x80\xa6'",b'CIHR_IHDCYH'
"b'RT @carolJhedges: \xf0\x9f\x92\x94\xf0\x9f\x98\xb7\xf0\x9f\x92\x94\xf0\x9f\x98\xb7\xf0\x9f\x92\x94\xf0\x9f\x98\xb7\xf0\x9f\x92\x94\nThis line, from wonderful satirist @MarinaHyde says it all.\n""I keep reading that Dominic Cummings \'knows where th\xe2\x80\xa6'",b'InlimboV'
b'RT @deAdderCanada: Cartoon for @TheHillTimes #vaccines #COVID19 #variants https://t.co/JAVHsbZTvU',b'Miss77Murphy'
"b'RT @johnnjenga: If I had the power, I would appoint him. I only have wisdom. Build a factory. Let Prof. Abdille lead other scientists in pr\xe2\x80\xa6'",b'antokinyua'
"b'RT @jkwan_md: Ontario: Daily new #COVID19 cases, deaths, resolved with 7 day averages from Sept 1, 2020. #COVID19Ontario https://t.co/IIj0f\xe2\x80\xa6'",b'ccleighton'
"b'Sarah Vine and the Daily Mail attempting to defend the theft of taxpayer money is abhorrent, shameful and ridiculou\xe2\x80\xa6 https://t.co/bwf0EBTsvP'",b'NotATory2'
b'RT @RepUnderwood: Audree Hall from Lake County had to make the hard choice to go without health insurance to afford her mortgage when she w\xe2\x80\xa6',b'USA20210120'
b'RT @IFALPA: New IFALPA Safety Bulletin - https://t.co/ruEN1HeoNX #COVID19 Vaccines. Please share widely with your pilot colleagues. #piloth\xe2\x80\xa6',b'javiermac17'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'Owais47310980'
b'RT @DrEricDing: Variant? \xe2\x80\x9cThe current \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 wave of #COVID19 has a different clinical behavior. It\xe2\x80\x99s affecting young adults. It\xe2\x80\x99s affecting fa\xe2\x80\xa6',b'GenXsamantha'
"b'RT @ChennaiIPL: Stay home \xf0\x9f\x8f\xa1\nStay safe \xf0\x9f\xa7\xbc\nStay #Yellove \xf0\x9f\x92\x9b\n\nGet all the Chennai based adequate info about CoVID 19, at this one stop site: \n\nh\xe2\x80\xa6'",b'KLRMSD_FanGirl'
b'RT @AfriyanNigeria: COVID-19 vaccine can protect you from catching the virus. \n\nAlthough most people who catch #COVID19 experience mild sym\xe2\x80\xa6',b'IbomYouth4SRHR'
"b'We need drinking water for our village. \n\n""WHO"" Please help our govt is busy in election.\n\n@cmohry @mlkhattar\xe2\x80\xa6 https://t.co/fXc7JmJENL'",b'GurjarSunil_'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'Ahsadia16'
"b""@Iamrekhameena Mam I am not a doctor, but the information available on public domain clearly says that you've contr\xe2\x80\xa6 https://t.co/Wk66NJas1D""",b'ViveLaAmman'
b'RT @PoulomiMSaha: Big breaking! \n\nTMC candidate Kajal Sinha died of #COVID19 on Sunday.\n\nHis wife has now lodged a complaint at Khardaha po\xe2\x80\xa6',b'marghoob_shawez'
b'RT @ZakiyaKINC: Need your support to save the lives of our fellow citizens !!\n@FaithandCare786 is on @milaapdotorg now. \n\nPlease donate for\xe2\x80\xa6',b'AsifKhanCG'
"b'RT @JSavikataaq: Nunavut is announcing six\xc2\xa0new cases and five recoveries\xc2\xa0of #COVID19 today, all in Iqaluit. There are 50\xc2\xa0active cases in th\xe2\x80\xa6'",b'Ronni__'
b'RT @arunpudur: Breaking : Made in India #Covaxin Phase 3 trial results shows 100% efficacy against severe #COVID19.\n\nICMR study shows its n\xe2\x80\xa6',b'BishalD96556001'
b'RT @amaanbali: This comes in complete contradiction of what Ajay Bisht &amp; minions of Malviya parrot all day long. #COVID19',b'AjayKum26534771'
"b""RT @VaxHuntersCan: [CA] CUSTOM TWITTER\nIn Twitter's search bar, if you type @vaxhunterscan followed by a space and then the first 3 letters\xe2\x80\xa6""",b'GoodIdeaGnome'
